0,1,2,3
13013,2022-02-28 09:33:05.389401,52.501855,13.316879
14578,2022-02-28 09:33:05.389401,52.511884,13.462103
13391,2022-02-28 09:33:05.389401,52.52845,13.392904
13008,2022-02-28 09:33:05.389401,52.492096,13.451308
13503,2022-02-28 09:33:05.389401,52.521414,13.485667
14575,2022-02-28 09:33:05.389401,52.529268,13.387696
13101,2022-02-28 09:33:05.389401,52.500584,13.366287
13928,2022-02-28 09:33:05.389401,52.51589,13.402768
13679,2022-02-28 09:33:05.389401,52.526211,13.403606
13951,2022-02-28 09:33:05.389401,52.500584,13.366287
14446,2022-02-28 09:33:05.389401,52.484776,13.43105
13659,2022-02-28 09:33:05.389401,52.50655,13.371926
13534,2022-02-28 09:33:05.389401,52.529268,13.387696
14450,2022-02-28 09:33:05.389401,52.501996,13.421192
14797,2022-02-28 09:33:05.389401,52.529555,13.405183
15114,2022-02-28 09:33:05.389401,52.529278,13.387693
14945,2022-02-28 09:33:05.389401,52.526796,13.411078
13697,2022-02-28 09:33:05.389401,52.501991,13.416296
15022,2022-02-28 09:33:05.389401,52.50681,13.289327
14857,2022-02-28 09:33:05.389401,52.529052,13.456794
15173,2022-02-28 09:33:05.389401,52.528616,13.383575
14785,2022-02-28 09:33:05.389401,52.50442,13.434614
16019,2022-02-28 09:33:05.389401,52.506713,13.29322
15214,2022-02-28 09:33:05.389401,52.504466,13.434643
16075,2022-02-28 09:33:05.389401,52.515824,13.402785
15320,2022-02-28 09:33:05.389401,52.513688,13.406205
13721,2022-02-28 09:33:05.389401,52.526142,13.403502
15915,2022-02-28 09:33:05.389401,52.515779,13.402832
15343,2022-02-28 09:33:05.389401,52.515824,13.402785
16333,2022-02-28 09:33:05.389401,52.535508,13.390502
14353,2022-02-28 09:33:05.389401,52.513001,13.403951
19988,2022-02-28 09:33:05.389401,52.521182,13.309776
14029,2022-02-28 09:33:05.389401,52.505689,13.386357
14820,2022-02-28 09:33:05.389401,52.50502,13.439838
15059,2022-02-28 09:33:05.389401,52.503751,13.291298
16024,2022-02-28 09:33:05.389401,52.502507,13.324154
16051,2022-02-28 09:33:05.389401,52.508243,13.332507
15174,2022-02-28 09:33:05.389401,52.480093,13.351993
13242,2022-02-28 09:33:05.389401,52.503456,13.469741
14286,2022-02-28 09:33:05.389401,52.967277,13.42528
14645,2022-02-28 09:33:05.389401,52.49468,13.299443
14830,2022-02-28 09:33:05.389401,52.496439,13.299733
13454,2022-02-28 09:33:05.389401,52.49411,13.304867
16234,2022-02-28 09:33:05.389401,52.52077,13.431025
13719,2022-02-28 09:33:05.389401,52.51297,13.283676
13011,2022-02-28 09:33:05.389401,52.518621,13.480186
14082,2022-02-28 09:33:05.389401,52.520231,13.399645
13772,2022-02-28 09:33:05.389401,52.480221,13.340751
14109,2022-02-28 09:33:05.389401,52.507978,13.308037
14063,2022-02-28 09:33:05.389401,52.495323,13.347756
14517,2022-02-28 09:33:05.389401,52.490469,13.321273
14246,2022-02-28 09:33:05.389401,52.515872,13.451591
14893,2022-02-28 09:33:05.389401,52.480041,13.320521
16069,2022-02-28 09:33:05.389401,52.523451,13.332263
14544,2022-02-28 09:33:05.389401,52.512848,13.440095
15167,2022-02-28 09:33:05.389401,52.516334,13.40458
14952,2022-02-28 09:33:05.389401,52.495925,13.305267
14048,2022-02-28 09:33:05.389401,52.530966,13.402652
15145,2022-02-28 09:33:05.389401,52.494576,13.300682
14260,2022-02-28 09:33:05.389401,52.508019,13.372787
16132,2022-02-28 09:33:05.389401,52.503279,13.315404
15904,2022-02-28 09:33:05.389401,52.506428,13.313822
14769,2022-02-28 09:33:05.389401,52.505691,13.442789
14762,2022-02-28 09:33:05.389401,52.497434,13.292305
14825,2022-02-28 09:33:05.389401,52.504341,13.404416
13093,2022-02-28 09:33:05.389401,52.51576,13.40743
13415,2022-02-28 09:33:05.389401,52.515753,13.407341
15293,2022-02-28 09:33:05.389401,52.50934,13.376744
13525,2022-02-28 09:33:05.389401,52.517937,13.384688
16301,2022-02-28 09:33:05.389401,52.505076,13.449604
13429,2022-02-28 09:33:05.389401,52.502005,13.434545
15061,2022-02-28 09:33:05.389401,52.502358,13.369596
13618,2022-02-28 09:33:05.389401,52.511914,13.469176
16189,2022-02-28 09:33:05.389401,52.513721,13.387434
15021,2022-02-28 09:33:05.389401,52.502771,13.320674
15054,2022-02-28 09:33:05.389401,52.506547,13.305781
13141,2022-02-28 09:33:05.389401,52.508953,13.377006
13632,2022-02-28 09:33:05.389401,52.514943,13.287886
13102,2022-02-28 09:33:05.389401,52.475143,13.45478
14703,2022-02-28 09:33:05.389401,52.504501,13.317392
13587,2022-02-28 09:33:05.389401,52.539433,13.300894
13381,2022-02-28 09:33:05.389401,52.485856,13.391128
15356,2022-02-28 09:33:05.389401,52.495008,13.304828
15031,2022-02-28 09:33:05.389401,52.484686,13.431012
13614,2022-02-28 09:33:05.389401,52.504395,13.442238
13438,2022-02-28 09:33:05.389401,52.512578,13.403055
13684,2022-02-28 09:33:05.389401,52.536649,13.370409
13766,2022-02-28 09:33:05.389401,52.483072,13.441806
13485,2022-02-28 09:33:05.389401,52.523998,13.382273
13563,2022-02-28 09:33:05.389401,52.541073,13.432043
13755,2022-02-28 09:33:05.389401,52.525214,13.499511
14816,2022-02-28 09:33:05.389401,52.534948,13.365487
16177,2022-02-28 09:33:05.389401,52.48253,13.376001
14955,2022-02-28 09:33:05.389401,52.50084,13.414326
14960,2022-02-28 09:33:05.389401,52.491346,13.386452
14189,2022-02-28 09:33:05.389401,52.513428,13.288047
14012,2022-02-28 09:33:05.389401,52.496661,13.40547
13183,2022-02-28 09:33:05.389401,52.520264,13.3995
16123,2022-02-28 09:33:05.389401,52.52527,13.379162
15017,2022-02-28 09:33:05.389401,52.482849,13.333175
16074,2022-02-28 09:33:05.389401,52.494121,13.417788
14445,2022-02-28 09:33:05.389401,52.51097,13.49979
13497,2022-02-28 09:33:05.389401,52.517936,13.457362
13142,2022-02-28 09:33:05.389401,52.507436,13.46892
14981,2022-02-28 09:33:05.389401,52.50274,13.39396
16031,2022-02-28 09:33:05.389401,52.491362,13.346986
13488,2022-02-28 09:33:05.389401,52.481483,13.439715
15093,2022-02-28 09:33:05.389401,52.506383,13.30981
14244,2022-02-28 09:33:05.389401,52.505388,13.347655
15919,2022-02-28 09:33:05.389401,52.529453,13.407452
14040,2022-02-28 09:33:05.389401,52.519399,13.393179
15228,2022-02-28 09:33:05.389401,52.522232,13.288124
16250,2022-02-28 09:33:05.389401,52.508701,13.347814
13529,2022-02-28 09:33:05.389401,52.475217,13.366419
13348,2022-02-28 09:33:05.389401,52.49532,13.301242
15307,2022-02-28 09:33:05.389401,52.472197,13.314206
15268,2022-02-28 09:33:05.389401,52.503311,13.420839
15883,2022-02-28 09:33:05.389401,52.497232,13.342316
14342,2022-02-28 09:33:05.389401,52.509704,13.329334
14777,2022-02-28 09:33:05.389401,52.49145,13.32858
14639,2022-02-28 09:33:05.389401,52.528951,13.408195
15937,2022-02-28 09:33:05.389401,52.507843,13.387578
15315,2022-02-28 09:33:05.389401,52.501944,13.360077
13544,2022-02-28 09:33:05.389401,52.508243,13.392701
14536,2022-02-28 09:33:05.389401,52.532306,13.313261
14472,2022-02-28 09:33:05.389401,52.504703,13.317237
14592,2022-02-28 09:33:05.389401,52.521916,13.401906
14754,2022-02-28 09:33:05.389401,52.534669,13.424399
15071,2022-02-28 09:33:05.389401,52.505556,13.364024
13068,2022-02-28 09:33:05.389401,52.50994,13.436084
14474,2022-02-28 09:33:05.389401,52.512695,13.404413
14320,2022-02-28 09:33:05.389401,52.50454,13.390048
13064,2022-02-28 09:33:05.389401,52.523109,13.377569
14968,2022-02-28 09:33:05.389401,52.517985,13.37823
19994,2022-02-28 09:33:05.389401,52.505888,13.333606
13815,2022-02-28 09:33:05.389401,52.506931,13.305554
14629,2022-02-28 09:33:05.389401,52.506942,13.449679
15361,2022-02-28 09:33:05.389401,52.501165,13.477164
13785,2022-02-28 09:33:05.389401,52.509172,13.379003
14915,2022-02-28 09:33:05.389401,52.509352,13.378998
13551,2022-02-28 09:33:05.389401,52.473548,13.448132
13542,2022-02-28 09:33:05.389401,52.500026,13.322808
13916,2022-02-28 09:33:05.389401,52.504617,13.334459
13251,2022-02-28 09:33:05.389401,52.552688,13.37619
16187,2022-02-28 09:33:05.389401,52.521213,13.404108
14790,2022-02-28 09:33:05.389401,52.504817,13.334348
14809,2022-02-28 09:33:05.389401,52.503096,13.328791
13579,2022-02-28 09:33:05.389401,52.506793,13.333188
17583,2022-02-28 09:33:05.389401,52.520502,13.401227
13194,2022-02-28 09:33:05.389401,52.504214,13.415881
16174,2022-02-28 09:33:05.389401,52.503723,13.303549
13519,2022-02-28 09:33:05.389401,52.499086,13.424711
13344,2022-02-28 09:33:05.389401,52.509875,13.447649
14944,2022-02-28 09:33:05.389401,52.503565,13.4963
17944,2022-02-28 09:33:05.389401,52.4858,13.355501
13220,2022-02-28 09:33:05.389401,52.49522,13.419369
17192,2022-02-28 09:33:05.389401,52.50012,13.463542
18406,2022-02-28 09:33:05.389401,52.506578,13.285246
15233,2022-02-28 09:33:05.389401,52.49802,13.391616
19055,2022-02-28 09:33:05.389401,52.49816,13.36026
13243,2022-02-28 09:33:05.389401,52.44372,13.315284
13047,2022-02-28 09:33:05.389401,52.493878,13.435878
14975,2022-02-28 09:33:05.389401,52.492584,13.388783
16770,2022-02-28 09:33:05.389401,52.522791,13.440527
13499,2022-02-28 09:33:05.389401,52.517054,13.341952
13083,2022-02-28 09:33:05.389401,52.502104,13.409597
19046,2022-02-28 09:33:05.389401,52.496573,13.411324
13258,2022-02-28 09:33:05.389401,52.547389,13.399367
13995,2022-02-28 09:33:05.389401,52.499443,13.354165
13371,2022-02-28 09:33:05.389401,52.497791,13.436723
14779,2022-02-28 09:33:05.389401,52.514381,13.395618
16181,2022-02-28 09:33:05.389401,52.483083,13.441574
14002,2022-02-28 09:33:05.389401,52.498172,13.296902
13057,2022-02-28 09:33:05.389401,52.493772,13.421007
16721,2022-02-28 09:33:05.389401,52.491018,13.35669
16749,2022-02-28 09:33:05.389401,52.523707,13.419389
14803,2022-02-28 09:33:05.389401,52.520614,13.493056
14045,2022-02-28 09:33:05.389401,52.496279,13.423577
14970,2022-02-28 09:33:05.389401,52.506156,13.330357
14608,2022-02-28 09:33:05.389401,52.509505,13.373306
14964,2022-02-28 09:33:05.389401,52.487215,13.315491
13347,2022-02-28 09:33:05.389401,52.529809,13.319293
14836,2022-02-28 09:33:05.389401,52.489292,13.39589
14990,2022-02-28 09:33:05.389401,52.504417,13.468428
16662,2022-02-28 09:33:05.389401,52.49544,13.389762
14744,2022-02-28 09:33:05.389401,52.519322,13.409061
13941,2022-02-28 09:33:05.389401,52.467414,13.431618
15253,2022-02-28 09:33:05.389401,52.553228,13.570023
14312,2022-02-28 09:33:05.389401,52.513289,13.438727
16752,2022-02-28 09:33:05.389401,52.507689,13.319483
