0,1,2,3
13013,2022-02-28 01:28:18.589735,52.501855,13.316879
14578,2022-02-28 01:28:18.589735,52.511884,13.462103
13391,2022-02-28 01:28:18.589735,52.52845,13.392904
13008,2022-02-28 01:28:18.589735,52.492096,13.451308
13503,2022-02-28 01:28:18.589735,52.521414,13.485667
14575,2022-02-28 01:28:18.589735,52.529268,13.387696
13732,2022-02-28 01:28:18.589735,52.47048,13.441514
13160,2022-02-28 01:28:18.589735,52.528466,13.392904
13101,2022-02-28 01:28:18.589735,52.500584,13.366287
13928,2022-02-28 01:28:18.589735,52.51589,13.402768
13679,2022-02-28 01:28:18.589735,52.526211,13.403606
13951,2022-02-28 01:28:18.589735,52.500584,13.366287
14446,2022-02-28 01:28:18.589735,52.484776,13.43105
13659,2022-02-28 01:28:18.589735,52.50655,13.371926
13534,2022-02-28 01:28:18.589735,52.529268,13.387696
14450,2022-02-28 01:28:18.589735,52.501996,13.421192
14797,2022-02-28 01:28:18.589735,52.529555,13.405183
15114,2022-02-28 01:28:18.589735,52.529278,13.387693
14945,2022-02-28 01:28:18.589735,52.526796,13.411078
13697,2022-02-28 01:28:18.589735,52.501991,13.416296
15022,2022-02-28 01:28:18.589735,52.50681,13.289327
14857,2022-02-28 01:28:18.589735,52.529052,13.456794
15173,2022-02-28 01:28:18.589735,52.528616,13.383575
14785,2022-02-28 01:28:18.589735,52.50442,13.434614
16019,2022-02-28 01:28:18.589735,52.506713,13.29322
15214,2022-02-28 01:28:18.589735,52.504466,13.434643
16075,2022-02-28 01:28:18.589735,52.515824,13.402785
15320,2022-02-28 01:28:18.589735,52.513688,13.406205
13721,2022-02-28 01:28:18.589735,52.526142,13.403502
15915,2022-02-28 01:28:18.589735,52.515779,13.402832
15343,2022-02-28 01:28:18.589735,52.515824,13.402785
16333,2022-02-28 01:28:18.589735,52.535508,13.390502
14353,2022-02-28 01:28:18.589735,52.513001,13.403951
19988,2022-02-28 01:28:18.589735,52.521182,13.309776
14029,2022-02-28 01:28:18.589735,52.505689,13.386357
14820,2022-02-28 01:28:18.589735,52.50502,13.439838
15059,2022-02-28 01:28:18.589735,52.503751,13.291298
16024,2022-02-28 01:28:18.589735,52.502507,13.324154
16051,2022-02-28 01:28:18.589735,52.508243,13.332507
15174,2022-02-28 01:28:18.589735,52.480093,13.351993
13242,2022-02-28 01:28:18.589735,52.503456,13.469741
14286,2022-02-28 01:28:18.589735,52.967277,13.42528
14645,2022-02-28 01:28:18.589735,52.49468,13.299443
14830,2022-02-28 01:28:18.589735,52.496439,13.299733
13454,2022-02-28 01:28:18.589735,52.49411,13.304867
16234,2022-02-28 01:28:18.589735,52.52077,13.431025
13719,2022-02-28 01:28:18.589735,52.51297,13.283676
13011,2022-02-28 01:28:18.589735,52.518621,13.480186
14082,2022-02-28 01:28:18.589735,52.520231,13.399645
13772,2022-02-28 01:28:18.589735,52.480221,13.340751
14109,2022-02-28 01:28:18.589735,52.507978,13.308037
14063,2022-02-28 01:28:18.589735,52.495323,13.347756
14517,2022-02-28 01:28:18.589735,52.490469,13.321273
14246,2022-02-28 01:28:18.589735,52.515872,13.451591
14893,2022-02-28 01:28:18.589735,52.480041,13.320521
16069,2022-02-28 01:28:18.589735,52.523451,13.332263
14544,2022-02-28 01:28:18.589735,52.512848,13.440095
15167,2022-02-28 01:28:18.589735,52.516334,13.40458
14952,2022-02-28 01:28:18.589735,52.495925,13.305267
14048,2022-02-28 01:28:18.589735,52.530966,13.402652
15145,2022-02-28 01:28:18.589735,52.494576,13.300682
14260,2022-02-28 01:28:18.589735,52.508019,13.372787
16132,2022-02-28 01:28:18.589735,52.503279,13.315404
15904,2022-02-28 01:28:18.589735,52.506428,13.313822
14769,2022-02-28 01:28:18.589735,52.505691,13.442789
14762,2022-02-28 01:28:18.589735,52.497434,13.292305
14825,2022-02-28 01:28:18.589735,52.504341,13.404416
13093,2022-02-28 01:28:18.589735,52.51576,13.40743
13415,2022-02-28 01:28:18.589735,52.515753,13.407341
15293,2022-02-28 01:28:18.589735,52.50934,13.376744
13525,2022-02-28 01:28:18.589735,52.517937,13.384688
16301,2022-02-28 01:28:18.589735,52.505076,13.449604
13429,2022-02-28 01:28:18.589735,52.502005,13.434545
15061,2022-02-28 01:28:18.589735,52.502358,13.369596
13618,2022-02-28 01:28:18.589735,52.511914,13.469176
16189,2022-02-28 01:28:18.589735,52.513721,13.387434
15021,2022-02-28 01:28:18.589735,52.502771,13.320674
15054,2022-02-28 01:28:18.589735,52.506547,13.305781
13141,2022-02-28 01:28:18.589735,52.508953,13.377006
13632,2022-02-28 01:28:18.589735,52.514943,13.287886
13102,2022-02-28 01:28:18.589735,52.475143,13.45478
14703,2022-02-28 01:28:18.589735,52.504501,13.317392
13587,2022-02-28 01:28:18.589735,52.539433,13.300894
13381,2022-02-28 01:28:18.589735,52.485856,13.391128
15356,2022-02-28 01:28:18.589735,52.495008,13.304828
15031,2022-02-28 01:28:18.589735,52.484686,13.431012
13614,2022-02-28 01:28:18.589735,52.504395,13.442238
13438,2022-02-28 01:28:18.589735,52.512578,13.403055
13684,2022-02-28 01:28:18.589735,52.536649,13.370409
13766,2022-02-28 01:28:18.589735,52.483072,13.441806
13485,2022-02-28 01:28:18.589735,52.523998,13.382273
13563,2022-02-28 01:28:18.589735,52.541073,13.432043
13755,2022-02-28 01:28:18.589735,52.525214,13.499511
14816,2022-02-28 01:28:18.589735,52.534948,13.365487
16177,2022-02-28 01:28:18.589735,52.48253,13.376001
14955,2022-02-28 01:28:18.589735,52.50084,13.414326
14960,2022-02-28 01:28:18.589735,52.491346,13.386452
14189,2022-02-28 01:28:18.589735,52.513428,13.288047
14012,2022-02-28 01:28:18.589735,52.496661,13.40547
13183,2022-02-28 01:28:18.589735,52.520264,13.3995
16123,2022-02-28 01:28:18.589735,52.52527,13.379162
15017,2022-02-28 01:28:18.589735,52.482849,13.333175
16074,2022-02-28 01:28:18.589735,52.494121,13.417788
14445,2022-02-28 01:28:18.589735,52.51097,13.49979
13497,2022-02-28 01:28:18.589735,52.517936,13.457362
13142,2022-02-28 01:28:18.589735,52.507436,13.46892
14981,2022-02-28 01:28:18.589735,52.50274,13.39396
16031,2022-02-28 01:28:18.589735,52.491362,13.346986
13488,2022-02-28 01:28:18.589735,52.481483,13.439715
15093,2022-02-28 01:28:18.589735,52.506383,13.30981
14244,2022-02-28 01:28:18.589735,52.505388,13.347655
15919,2022-02-28 01:28:18.589735,52.529453,13.407452
14040,2022-02-28 01:28:18.589735,52.519399,13.393179
15228,2022-02-28 01:28:18.589735,52.522232,13.288124
16250,2022-02-28 01:28:18.589735,52.508701,13.347814
13529,2022-02-28 01:28:18.589735,52.475217,13.366419
13348,2022-02-28 01:28:18.589735,52.49532,13.301242
15307,2022-02-28 01:28:18.589735,52.472197,13.314206
15268,2022-02-28 01:28:18.589735,52.503311,13.420839
15883,2022-02-28 01:28:18.589735,52.497232,13.342316
14342,2022-02-28 01:28:18.589735,52.509704,13.329334
14777,2022-02-28 01:28:18.589735,52.49145,13.32858
14639,2022-02-28 01:28:18.589735,52.528951,13.408195
15937,2022-02-28 01:28:18.589735,52.507843,13.387578
15315,2022-02-28 01:28:18.589735,52.501944,13.360077
13544,2022-02-28 01:28:18.589735,52.508243,13.392701
14536,2022-02-28 01:28:18.589735,52.532306,13.313261
14472,2022-02-28 01:28:18.589735,52.504703,13.317237
