0,1,2,3
13013,2022-02-28 19:49:00.363940,52.501855,13.316879
13391,2022-02-28 19:49:00.363940,52.52845,13.392904
13008,2022-02-28 19:49:00.363940,52.492068,13.451263
13503,2022-02-28 19:49:00.363940,52.521414,13.485667
14575,2022-02-28 19:49:00.363940,52.529268,13.387696
13101,2022-02-28 19:49:00.363940,52.500584,13.366287
13928,2022-02-28 19:49:00.363940,52.51589,13.402768
13679,2022-02-28 19:49:00.363940,52.526211,13.403606
14446,2022-02-28 19:49:00.363940,52.484776,13.43105
13659,2022-02-28 19:49:00.363940,52.50655,13.371926
13534,2022-02-28 19:49:00.363940,52.529268,13.387696
14450,2022-02-28 19:49:00.363940,52.501996,13.421192
14797,2022-02-28 19:49:00.363940,52.529555,13.405183
15114,2022-02-28 19:49:00.363940,52.529278,13.387693
14945,2022-02-28 19:49:00.363940,52.526796,13.411078
13697,2022-02-28 19:49:00.363940,52.501991,13.416296
15022,2022-02-28 19:49:00.363940,52.50681,13.289327
14857,2022-02-28 19:49:00.363940,52.529052,13.456794
15173,2022-02-28 19:49:00.363940,52.528616,13.383575
14785,2022-02-28 19:49:00.363940,52.50442,13.434614
15214,2022-02-28 19:49:00.363940,52.504466,13.434643
16075,2022-02-28 19:49:00.363940,52.515824,13.402785
15320,2022-02-28 19:49:00.363940,52.513688,13.406205
13721,2022-02-28 19:49:00.363940,52.526142,13.403502
15915,2022-02-28 19:49:00.363940,52.515779,13.402832
15343,2022-02-28 19:49:00.363940,52.515824,13.402785
17658,2022-02-28 19:49:00.363940,52.494046,13.460533
19034,2022-02-28 19:49:00.363940,52.494121,13.460152
14353,2022-02-28 19:49:00.363940,52.513001,13.403951
19988,2022-02-28 19:49:00.363940,52.521182,13.309776
14029,2022-02-28 19:49:00.363940,52.505689,13.386357
14820,2022-02-28 19:49:00.363940,52.50502,13.439838
15059,2022-02-28 19:49:00.363940,52.503751,13.291298
16024,2022-02-28 19:49:00.363940,52.502507,13.324154
16051,2022-02-28 19:49:00.363940,52.508243,13.332507
15174,2022-02-28 19:49:00.363940,52.480093,13.351993
13242,2022-02-28 19:49:00.363940,52.503456,13.469741
14286,2022-02-28 19:49:00.363940,52.967277,13.42528
14645,2022-02-28 19:49:00.363940,52.49468,13.299443
14830,2022-02-28 19:49:00.363940,52.496439,13.299733
13454,2022-02-28 19:49:00.363940,52.49411,13.304867
16234,2022-02-28 19:49:00.363940,52.52077,13.431025
13719,2022-02-28 19:49:00.363940,52.51297,13.283676
13011,2022-02-28 19:49:00.363940,52.518621,13.480186
13772,2022-02-28 19:49:00.363940,52.480221,13.340751
14109,2022-02-28 19:49:00.363940,52.507978,13.308037
14063,2022-02-28 19:49:00.363940,52.495323,13.347756
14517,2022-02-28 19:49:00.363940,52.490469,13.321273
14246,2022-02-28 19:49:00.363940,52.515872,13.451591
14893,2022-02-28 19:49:00.363940,52.480041,13.320521
16069,2022-02-28 19:49:00.363940,52.523451,13.332263
14544,2022-02-28 19:49:00.363940,52.512848,13.440095
15167,2022-02-28 19:49:00.363940,52.516334,13.40458
14952,2022-02-28 19:49:00.363940,52.495925,13.305267
14048,2022-02-28 19:49:00.363940,52.530966,13.402652
15145,2022-02-28 19:49:00.363940,52.494576,13.300682
14260,2022-02-28 19:49:00.363940,52.508019,13.372787
16132,2022-02-28 19:49:00.363940,52.503279,13.315404
15904,2022-02-28 19:49:00.363940,52.506428,13.313822
14769,2022-02-28 19:49:00.363940,52.505691,13.442789
14762,2022-02-28 19:49:00.363940,52.497434,13.292305
13093,2022-02-28 19:49:00.363940,52.51576,13.40743
13415,2022-02-28 19:49:00.363940,52.515753,13.407341
15293,2022-02-28 19:49:00.363940,52.50934,13.376744
13525,2022-02-28 19:49:00.363940,52.517937,13.384688
16301,2022-02-28 19:49:00.363940,52.505076,13.449604
13429,2022-02-28 19:49:00.363940,52.502005,13.434545
15061,2022-02-28 19:49:00.363940,52.502358,13.369596
13618,2022-02-28 19:49:00.363940,52.511914,13.469176
16189,2022-02-28 19:49:00.363940,52.513721,13.387434
15021,2022-02-28 19:49:00.363940,52.502771,13.320674
15054,2022-02-28 19:49:00.363940,52.506547,13.305781
13141,2022-02-28 19:49:00.363940,52.508953,13.377006
13632,2022-02-28 19:49:00.363940,52.514943,13.287886
13102,2022-02-28 19:49:00.363940,52.489615,13.441735
14703,2022-02-28 19:49:00.363940,52.504501,13.317392
13587,2022-02-28 19:49:00.363940,52.539433,13.300894
13381,2022-02-28 19:49:00.363940,52.485856,13.391128
15356,2022-02-28 19:49:00.363940,52.495008,13.304828
15031,2022-02-28 19:49:00.363940,52.484686,13.431012
13614,2022-02-28 19:49:00.363940,52.504395,13.442238
13438,2022-02-28 19:49:00.363940,52.512578,13.403055
13684,2022-02-28 19:49:00.363940,52.536649,13.370409
13766,2022-02-28 19:49:00.363940,52.483072,13.441806
13563,2022-02-28 19:49:00.363940,52.541073,13.432043
13755,2022-02-28 19:49:00.363940,52.525214,13.499511
14955,2022-02-28 19:49:00.363940,52.50084,13.414326
14960,2022-02-28 19:49:00.363940,52.491346,13.386452
14189,2022-02-28 19:49:00.363940,52.513428,13.288047
14012,2022-02-28 19:49:00.363940,52.496661,13.40547
16123,2022-02-28 19:49:00.363940,52.52527,13.379162
15017,2022-02-28 19:49:00.363940,52.482849,13.333175
16074,2022-02-28 19:49:00.363940,52.494121,13.417788
14445,2022-02-28 19:49:00.363940,52.51097,13.49979
13497,2022-02-28 19:49:00.363940,52.517936,13.457362
13142,2022-02-28 19:49:00.363940,52.507436,13.46892
14981,2022-02-28 19:49:00.363940,52.50274,13.39396
16031,2022-02-28 19:49:00.363940,52.491362,13.346986
13488,2022-02-28 19:49:00.363940,52.481483,13.439715
15093,2022-02-28 19:49:00.363940,52.506383,13.30981
14244,2022-02-28 19:49:00.363940,52.505388,13.347655
15919,2022-02-28 19:49:00.363940,52.529453,13.407452
14040,2022-02-28 19:49:00.363940,52.519399,13.393179
16250,2022-02-28 19:49:00.363940,52.508701,13.347814
13529,2022-02-28 19:49:00.363940,52.475217,13.366419
13348,2022-02-28 19:49:00.363940,52.49532,13.301242
15307,2022-02-28 19:49:00.363940,52.472197,13.314206
15268,2022-02-28 19:49:00.363940,52.503311,13.420839
15883,2022-02-28 19:49:00.363940,52.497232,13.342316
14342,2022-02-28 19:49:00.363940,52.509704,13.329334
14777,2022-02-28 19:49:00.363940,52.49145,13.32858
14639,2022-02-28 19:49:00.363940,52.528951,13.408195
15937,2022-02-28 19:49:00.363940,52.507843,13.387578
15315,2022-02-28 19:49:00.363940,52.501944,13.360077
13544,2022-02-28 19:49:00.363940,52.508243,13.392701
14536,2022-02-28 19:49:00.363940,52.532306,13.313261
14472,2022-02-28 19:49:00.363940,52.504703,13.317237
14592,2022-02-28 19:49:00.363940,52.521916,13.401906
14754,2022-02-28 19:49:00.363940,52.534669,13.424399
13068,2022-02-28 19:49:00.363940,52.50994,13.436084
14474,2022-02-28 19:49:00.363940,52.512695,13.404413
14320,2022-02-28 19:49:00.363940,52.50454,13.390048
13064,2022-02-28 19:49:00.363940,52.523109,13.377569
14968,2022-02-28 19:49:00.363940,52.517985,13.37823
19994,2022-02-28 19:49:00.363940,52.505888,13.333606
13815,2022-02-28 19:49:00.363940,52.506931,13.305554
14629,2022-02-28 19:49:00.363940,52.506942,13.449679
15361,2022-02-28 19:49:00.363940,52.501165,13.477164
13785,2022-02-28 19:49:00.363940,52.509172,13.379003
14915,2022-02-28 19:49:00.363940,52.509352,13.378998
13551,2022-02-28 19:49:00.363940,52.473548,13.448132
13542,2022-02-28 19:49:00.363940,52.500026,13.322808
13916,2022-02-28 19:49:00.363940,52.504617,13.334459
